Entity,Code,Year,Hydro (% equivalent primary energy)
World,OWID_WRL,1990,6.6806517
World,OWID_WRL,1991,6.780926
World,OWID_WRL,1992,6.7405386
World,OWID_WRL,1993,7.0895596
World,OWID_WRL,1994,7.044048
World,OWID_WRL,1995,7.266515
World,OWID_WRL,1996,7.1579704
World,OWID_WRL,1997,7.2116404
World,OWID_WRL,1998,7.2249026
World,OWID_WRL,1999,7.1578293
World,OWID_WRL,2000,7.090898
World,OWID_WRL,2001,6.797308
World,OWID_WRL,2002,6.735096
World,OWID_WRL,2003,6.456767
World,OWID_WRL,2004,6.559707
World,OWID_WRL,2005,6.5189743
World,OWID_WRL,2006,6.540088
World,OWID_WRL,2007,6.410453
World,OWID_WRL,2008,6.6631303
World,OWID_WRL,2009,6.717976
World,OWID_WRL,2010,6.730318
World,OWID_WRL,2011,6.658113
World,OWID_WRL,2012,6.8040595
World,OWID_WRL,2013,6.9146953
World,OWID_WRL,2014,6.9819474
World,OWID_WRL,2015,6.8703456
World,OWID_WRL,2016,6.9981427
World,OWID_WRL,2017,6.884865
World,OWID_WRL,2018,6.860444
World,OWID_WRL,2019,6.8472543
World,OWID_WRL,2020,7.26152
World,OWID_WRL,2021,6.771574
World,OWID_WRL,2022,6.6812434
World,OWID_WRL,2023,6.3991265
