Entity,Code,Year,Electricity from wind - TWh,Electricity from hydro - TWh,Electricity from solar - TWh,Other renewables including bioenergy - TWh
Niue,NIU,2018,0,0,0,0
Niue,NIU,2019,0,0,0,0
Niue,NIU,2020,0,0,0,0
Niue,NIU,2021,0,0,0,0
Niue,NIU,2022,0,0,0,0
Non-OECD (EI),,1965,0,204.95503,0,0
Non-OECD (EI),,1966,0,224.41562,0,0
Non-OECD (EI),,1967,0,226.13533,0,0
Non-OECD (EI),,1968,0,257.94876,0,0
Non-OECD (EI),,1969,0,282.72205,0,0
Non-OECD (EI),,1970,0,311.49374,0,0.57093334
Non-OECD (EI),,1971,0,327.89908,0,2.241386
Non-OECD (EI),,1972,0,346.18478,0,2.2435975
Non-OECD (EI),,1973,0,362.36978,0,2.3887706
Non-OECD (EI),,1974,0,399.92545,0,2.5111551
Non-OECD (EI),,1975,0,416.35663,0,2.797168
Non-OECD (EI),,1976,0,446.9197,0,3.2653003
Non-OECD (EI),,1977,0,488.42285,0,3.5918486
Non-OECD (EI),,1978,0,539.35913,0,3.9769168
Non-OECD (EI),,1979,0,573.9957,0,4.901943
Non-OECD (EI),,1980,0,617.33356,0,6.315481
Non-OECD (EI),,1981,0,637.77386,0,8.681936
Non-OECD (EI),,1982,0,639.1586,0,9.299696
Non-OECD (EI),,1983,0,664.69006,0,11.076061
Non-OECD (EI),,1984,0,725.04443,0,11.314792
Non-OECD (EI),,1985,0,764.231,0,11.825258
Non-OECD (EI),,1986,0,796.82776,0,12.037505
Non-OECD (EI),,1987,0,822.0154,0,11.805917
Non-OECD (EI),,1988,0,872.10266,0,12.002912
Non-OECD (EI),,1989,0,893.4253,0,12.963703
Non-OECD (EI),,1990,0.034333333,925.7563,0.0021,15.445664
Non-OECD (EI),,1991,0.12300091,961.2241,0.0021,15.501315
Non-OECD (EI),,1992,0.22078313,973.97784,0.0031,16.650942
Non-OECD (EI),,1993,0.31203565,1030.4463,0.004008,16.340818
Non-OECD (EI),,1994,0.5899073,1087.6785,0.005018,18.357477
Non-OECD (EI),,1995,1.1282852,1127.9567,0.008042101,22.05613
Non-OECD (EI),,1996,1.0020291,1125.2871,0.015100606,23.16015
Non-OECD (EI),,1997,1.228866,1144.4615,0.017125607,26.537088
Non-OECD (EI),,1998,1.5017252,1197.4899,0.020160606,29.019012
Non-OECD (EI),,1999,2.039237,1203.759,0.023270616,33.75324
Non-OECD (EI),,2000,2.4845295,1245.6976,0.043817446,38.259872
Non-OECD (EI),,2001,3.433199,1279.3943,0.06342594,40.658173
Non-OECD (EI),,2002,3.6532056,1303.501,0.08587388,42.539005
Non-OECD (EI),,2003,4.448027,1323.9196,0.11190837,46.094532
Non-OECD (EI),,2004,7.644248,1486.5552,0.13498223,49.613514
Non-OECD (EI),,2005,9.266881,1569.4377,0.15880309,53.314182
Non-OECD (EI),,2006,14.9255,1656.749,0.20856485,59.95064
Non-OECD (EI),,2007,19.880373,1742.2899,0.30048192,69.101974
Non-OECD (EI),,2008,31.306505,1865.9841,0.38933855,80.821144
Non-OECD (EI),,2009,48.643738,1877.7562,0.6063041,94.18736
Non-OECD (EI),,2010,76.53703,2023.4012,1.3267546,112.23836
Non-OECD (EI),,2011,108.65654,2048.8904,4.7397065,120.161026
Non-OECD (EI),,2012,146.4564,2192.8992,9.24696,131.06604
Non-OECD (EI),,2013,191.18501,2321.8826,18.011747,147.39323
Non-OECD (EI),,2014,226.11386,2444.2683,38.20348,169.85164
Non-OECD (EI),,2015,270.76904,2447.1787,60.963814,190.7815
Non-OECD (EI),,2016,353.046,2556.3943,98.95117,197.56036
Non-OECD (EI),,2017,441.81302,2612.5996,167.04037,220.61613
Non-OECD (EI),,2018,523.3064,2699.3452,250.36957,257.95453
Non-OECD (EI),,2019,588.324,2788.2466,329.56384,283.81406
Non-OECD (EI),,2020,656.5125,2864.11,404.8495,314.62704
Non-OECD (EI),,2021,883.11633,2839.1787,514.99896,350.68127
Non-OECD (EI),,2022,1013.8137,2928.654,666.7724,376.63632
Non-OECD (EI),,2023,1175.9338,2854.5195,886.32654,395.645
North America,,1971,0,450.20898,0,17.589413
North America,,1972,0,476.815,0,19.538979
North America,,1973,0,490.0927,0,21.157692
North America,,1974,0,535.48865,0,21.876265
North America,,1975,0,524.6378,0,21.3073
North America,,1976,0,520.93243,0,24.972755
North America,,1977,0,466.01227,0,26.41312
North America,,1978,0,538.9425,0,27.776787
North America,,1979,0,549.4453,0,29.438038
North America,,1980,0,551.11414,0,30.189117
North America,,1981,0,558.9818,0,31.566605
North America,,1982,0,597.46533,0,31.264048
North America,,1983,0.002694949,626.73865,0.003,34.773598
North America,,1984,0.006555556,638.94727,0.00530101,40.658325
North America,,1985,0.0068202023,620.87665,0.010737374,40.936893
North America,,1986,0.005231313,630.9625,0.014173737,45.25267
North America,,1987,0.0045767683,593.1344,0.01060303,50.73043
North America,,1988,0.001879798,560.1207,0.009185859,50.96106
North America,,1989,2.1343768,591.8331,0.2531323,58.42127
North America,,1990,2.819687,613.7012,0.37179494,68.17216
North America,,1991,2.9836779,618.5193,0.4802529,71.761116
North America,,1992,2.9766898,594.729,0.4138971,77.145935
North America,,1993,3.097906,629.82477,0.48121452,79.33348
North America,,1994,3.5537062,608.4052,0.50892544,79.46938
North America,,1995,3.2699928,673.9834,0.5233137,77.80539
North America,,1996,3.3421018,734.9463,0.553236,79.7842
North America,,1997,3.403269,732.2049,0.5456431,81.07455
North America,,1998,3.1423817,679.3241,0.5417646,81.80744
North America,,1999,4.7237663,696.7583,0.53870624,82.72249
North America,,2000,6.06,676.72,0.52,94.71
North America,,2001,7.2999997,583.14996,0.57,85.259995
North America,,2002,11.070001,645.72,0.58,90.8
North America,,2003,12.24,640.15,0.55999994,91.22
North America,,2004,15.42,641.89,0.59999996,92.75
North America,,2005,19.67,673.23,0.58,93.29
North America,,2006,29.460001,686.58997,0.53999996,93.08
North America,,2007,38.04,655.93,0.65000004,95.48
North America,,2008,59.71,687.48,0.93,94.11
North America,,2009,81.71,685.38,1.05,94.84
North America,,2010,105.340004,666.7,1.54,98.72001
North America,,2011,133.04001,748.17,2.5,99.11
North America,,2012,157.46,708.47,5.49,101.54
North America,,2013,185.29999,708.29004,11.0199995,106.93001
North America,,2014,203.81999,698.32,31.710001,108.91
North America,,2015,230.5,681.18,43.289997,110.100006
North America,,2016,272.54,702.31,60.94,111.29
North America,,2017,300.63,750.4,84.24,110.97
North America,,2018,324.16,734.67004,102.97,109.520004
North America,,2019,351.39,711.76,124.4,105.65
North America,,2020,398.85,722.51,154.9,101.479996
North America,,2021,439.92,695.04,194.49,100.270004
North America,,2022,497.75,715.5,235,96.69
North America,,1965,,326.2901,,13.332232
North America,,1966,,341.4679,,14.062007
North America,,1967,,372.48383,,14.073571
North America,,1968,,377.3277,,15.546045
North America,,1969,,420.42453,,16.22706
North America,,1970,,427.05334,,16.235903
North America (EI),,1971,0,449.287,0,16.584414
North America (EI),,1972,0,475.886,0,18.67298
North America (EI),,1973,0,489.2377,0,20.150692
North America (EI),,1974,0,534.65967,0,20.867266
North America (EI),,1975,0,523.8668,0,20.272303
North America (EI),,1976,0,519.7665,0,23.850754
North America (EI),,1977,0,465.19727,0,25.197123
North America (EI),,1978,0,537.7995,0,26.408787
North America (EI),,1979,0,548.06433,0,28.120037
North America (EI),,1980,0,550.0601,0,28.871117
North America (EI),,1981,0,557.14276,0,30.239603
North America (EI),,1982,0,596.2483,0,29.84005
North America (EI),,1983,0.002694949,625.3626,0.003,33.2426
North America (EI),,1984,0.006555556,637.31323,0.00530101,39.356327
North America (EI),,1985,0.006820202,619.25464,0.010737374,39.710896
North America (EI),,1986,0.005231313,628.9075,0.014173737,43.96067
North America (EI),,1987,0.004576768,590.90137,0.01060303,49.39543
North America (EI),,1988,0.001879798,557.65576,0.009185859,49.512062
North America (EI),,1989,2.1343768,590.52814,0.2531323,57.006268
North America (EI),,1990,2.819687,612.4452,0.37179494,66.537315
North America (EI),,1991,2.9836779,617.2273,0.48025286,70.36828
North America (EI),,1992,2.9766898,593.414,0.4138971,75.645935
North America (EI),,1993,3.0961888,628.11975,0.48121452,78.241486
North America (EI),,1994,3.5459282,607.4682,0.50892544,78.30638
North America (EI),,1995,3.2622151,672.87823,0.5233137,76.81739
North America (EI),,1996,3.3347363,733.47784,0.55323595,78.53903
North America (EI),,1997,3.3952475,731.01483,0.5456431,79.87155
North America (EI),,1998,3.1332586,677.5521,0.5417646,80.742966
North America (EI),,1999,4.7123313,694.3183,0.5386052,81.48087
North America (EI),,2000,5.932759,662.5963,0.5419337,81.85851
North America (EI),,2001,7.1523848,570.19635,0.60193,82.750084
North America (EI),,2002,10.884869,632.30383,0.6323344,87.906525
North America (EI),,2003,12.009471,625.9625,0.6414438,87.69915
North America (EI),,2004,15.251607,626.1294,0.7213956,89.011734
North America (EI),,2005,19.576908,656.09296,0.7749006,89.89099
North America (EI),,2006,29.37578,668.87775,0.85543215,89.507706
North America (EI),,2007,38.053185,638.0052,1.1304106,91.11054
North America (EI),,2008,59.965836,667.7655,1.6870626,89.4266
North America (EI),,2009,81.87046,666.9425,2.2119603,89.64899
North America (EI),,2010,105.57163,645.85547,3.299592,93.35958
North America (EI),,2011,133.2274,728.0859,5.3516192,93.95604
North America (EI),,2012,157.24394,686.15216,9.986821,95.3974
North America (EI),,2013,184.86508,686.2969,17.644686,99.57421
North America (EI),,2014,202.73344,677.14374,31.557364,101.96342
North America (EI),,2015,228.35649,659.53784,42.52341,102.120766
North America (EI),,2016,270.59662,679.2273,59.7048,102.398254
North America (EI),,2017,299.0048,722.2716,82.81782,102.0387
North America (EI),,2018,321.32828,707.64264,101.31676,99.79621
North America (EI),,2019,348.4737,690.8404,122.01785,94.34047
North America (EI),,2020,396.81894,696.1422,152.15744,91.33673
North America (EI),,2021,440.38858,666.1094,192.32217,90.207634
North America (EI),,2022,497.58932,684.5576,234.54283,87.32898
North America (EI),,2023,490.11798,620.91724,275.3102,84.774345
North America (EI),,1965,,325.92508,,13.332232
North America (EI),,1966,,341.0549,,14.062007
North America (EI),,1967,,372.1618,,14.073571
North America (EI),,1968,,376.9967,,15.546045
North America (EI),,1969,,420.0725,,16.22706
North America (EI),,1970,,426.63437,,16.235903
North America (Ember),,2000,5.85,626.96,0.51,83.740005
North America (Ember),,2001,7.07,539.82,0.56,74.31
North America (Ember),,2002,10.76,605.04,0.57,79.899994
North America (Ember),,2003,11.88,603.59,0.55,79.61
North America (Ember),,2004,15.08,598.52,0.59,80.29
North America (Ember),,2005,19.38,625.92,0.57,80.08
North America (Ember),,2006,29.06,635.78,0.53,80.31
North America (Ember),,2007,37.46,608.43,0.64,81.229996
North America (Ember),,2008,59.15,626.23,0.9,80.33
North America (Ember),,2009,80.53,637.77,1,80.9
North America (Ember),,2010,103.37,606.38,1.47,84.22
North America (Ember),,2011,130.37,688.99,2.39,85.02
North America (Ember),,2012,152.13,651.9,5.21,86.79
North America (Ember),,2013,178.99,656.04,10.54,90.66
North America (Ember),,2014,194.47,636.08,31.04,92.87
North America (Ember),,2015,217.69,626.6,41.92,92.740005
North America (Ember),,2016,257.92,646.96,58.9,93.28
North America (Ember),,2017,285.81,688.81,80.85,92.92
North America (Ember),,2018,306.14,672.92,97.16,91.060005
North America (Ember),,2019,328.76,664.78,110.97,85.69
North America (Ember),,2020,373.7,667,135,82.34
North America (Ember),,2021,412.96,629.76,169.59,82.35
North America (Ember),,2022,471.83,647.63,211.09,78.53
North America (Ember),,2023,463.33,599.75,245.6,74.990005
North Korea,PRK,2000,0,10.1,0,0
North Korea,PRK,2001,0,10.49,0,0
North Korea,PRK,2002,0,10.51,0,0
North Korea,PRK,2003,0,11.6,0,0
North Korea,PRK,2004,0,12.38,0,0
North Korea,PRK,2005,0,13,0,0
North Korea,PRK,2006,0,12.49,0,0
North Korea,PRK,2007,0,13.15,0,0
North Korea,PRK,2008,0,13.93,0,0
North Korea,PRK,2009,0,12.38,0,0
North Korea,PRK,2010,0,13.27,0,0
North Korea,PRK,2011,0,13.07,0,0
North Korea,PRK,2012,0,13.36,0,0
North Korea,PRK,2013,0,13.76,0.01,0
North Korea,PRK,2014,0,12.87,0.01,0
North Korea,PRK,2015,0,9.9,0.03,0
North Korea,PRK,2016,0,12.67,0.04,0
North Korea,PRK,2017,0,11.78,0.05,0
North Korea,PRK,2018,0,12.67,0.05,0
North Korea,PRK,2019,0,11,0.05,0
North Korea,PRK,2020,0,12.8,0.05,0
North Korea,PRK,2021,0,16.1,0.07,0
North Korea,PRK,2022,0,12.82,0.07,0
North Macedonia,MKD,1990,0,0.49,0,0
North Macedonia,MKD,1991,0,0.85,0,0
North Macedonia,MKD,1992,0,0.85,0,0
North Macedonia,MKD,1993,0,0.52,0,0
North Macedonia,MKD,1994,0,0.69,0,0
North Macedonia,MKD,1995,0,0.8,0,0
North Macedonia,MKD,1996,0,0.85,0,0
North Macedonia,MKD,1997,0,0.9,0,0
North Macedonia,MKD,1998,0,1.08,0,0
North Macedonia,MKD,1999,0,1.39,0,0
North Macedonia,MKD,2000,0,1.17,0,0
North Macedonia,MKD,2001,0,0.63,0,0
North Macedonia,MKD,2002,0,0.76,0,0
North Macedonia,MKD,2003,0,1.37,0,0
North Macedonia,MKD,2004,0,1.48,0,0
North Macedonia,MKD,2005,0,1.49,0,0
North Macedonia,MKD,2006,0,1.65,0,0
North Macedonia,MKD,2007,0,1.01,0,0
North Macedonia,MKD,2008,0,0.84,0,0
North Macedonia,MKD,2009,0,1.27,0,0
North Macedonia,MKD,2010,0,2.43,0,0
North Macedonia,MKD,2011,0,1.43,0,0
North Macedonia,MKD,2012,0,1.04,0,0
North Macedonia,MKD,2013,0,1.58,0.01,0
North Macedonia,MKD,2014,0.07,1.21,0.01,0
North Macedonia,MKD,2015,0.12,1.87,0.02,0.02
North Macedonia,MKD,2016,0.11,1.9,0.02,0.04
North Macedonia,MKD,2017,0.11,1.11,0.02,0.05
North Macedonia,MKD,2018,0.1,1.79,0.02,0.05
North Macedonia,MKD,2019,0.1,1.16,0.02,0.06
North Macedonia,MKD,2020,0.12,1.28,0.02,0.06
North Macedonia,MKD,2021,0.1,1.45,0.03,0.05
North Macedonia,MKD,2022,0.11,1.34,0.03,0.06
North Macedonia,MKD,2023,0.14,1.64,0.34,0.09
Norway,NOR,1965,0,49.452,0,0
Norway,NOR,1966,0,48.744,0,0
Norway,NOR,1967,0,53.301,0,0
Norway,NOR,1968,0,60.205,0,0
Norway,NOR,1969,0,57.371,0,0
Norway,NOR,1970,0,57.808,0,0
Norway,NOR,1971,0,63.245,0,0
Norway,NOR,1972,0,67.417,0,0
Norway,NOR,1973,0,72.867,0,0
Norway,NOR,1974,0,76.597,0,0
Norway,NOR,1975,0,77.33,0,0
Norway,NOR,1976,0,81.933,0,0
Norway,NOR,1977,0,72.022,0,0
Norway,NOR,1978,0,80.706,0,0
Norway,NOR,1979,0,88.698,0,0
Norway,NOR,1980,0,83.613,0,0
Norway,NOR,1981,0,92.834,0,0
Norway,NOR,1982,0,92.499,0,0
Norway,NOR,1983,0,105.688,0,0
Norway,NOR,1984,0,105.903,0,0
Norway,NOR,1985,0,102.383,0,0.005
Norway,NOR,1986,0,96.201,0,0.026
Norway,NOR,1987,0,103.273,0,0.021
Norway,NOR,1988,0,108.857,0,0.027
Norway,NOR,1989,0,118.4,0,0.029
Norway,NOR,1990,0,121.14,0,0.21
Norway,NOR,1991,0,110.13,0,0.21
Norway,NOR,1992,0,116.67,0,0.23
Norway,NOR,1993,0.01,119.23,0,0.24
Norway,NOR,1994,0.01,111.64,0,0.27
Norway,NOR,1995,0.01,121.53,0,0.29
Norway,NOR,1996,0.01,103.86,0,0.3
Norway,NOR,1997,0.01,109.78,0,0.24
Norway,NOR,1998,0.01,115.7,0,0.27
Norway,NOR,1999,0.03,121.45,0,0.27
Norway,NOR,2000,0.03,141.82,0,0.26
Norway,NOR,2001,0.03,120.46,0,0.25
Norway,NOR,2002,0.08,129.37,0,0.25
Norway,NOR,2003,0.22,105.48,0,0.33
Norway,NOR,2004,0.25,108.78,0,0.36
Norway,NOR,2005,0.5,135.69,0,0.33
Norway,NOR,2006,0.64,119.37,0,0.39
Norway,NOR,2007,0.89,133.66,0,0.39
Norway,NOR,2008,0.91,139.04,0,0.4
Norway,NOR,2009,0.97,125.28,0,0.23
Norway,NOR,2010,0.87,116.74,0,0.35
Norway,NOR,2011,1.29,120.28,0,0.34
Norway,NOR,2012,1.54,141.72,0,0.33
Norway,NOR,2013,1.88,128.14,0,0.4
Norway,NOR,2014,2.22,135.47,0,0.25
Norway,NOR,2015,2.52,137.3,0,0.25
Norway,NOR,2016,2.11,142.81,0,0.23
Norway,NOR,2017,2.85,142.37,0,0.26
Norway,NOR,2018,3.87,138.98,0,0.2
Norway,NOR,2019,5.52,125.29,0.01,0.25
Norway,NOR,2020,9.91,141.8,0.08,0.24
Norway,NOR,2021,11.76,143.97,0.11,0.22
Norway,NOR,2022,15.9,128.24,0.17,0.24
Norway,NOR,2023,14.96,135.96,0.17,0.26
OECD (EI),,1965,0,718.24304,0,17.985231
OECD (EI),,1966,0,759.40137,0,19.806007
OECD (EI),,1967,0,779.607,0,19.98657
OECD (EI),,1968,0,801.3399,0,22.120045
OECD (EI),,1969,0,839.02045,0,23.257965
OECD (EI),,1970,0,863.15594,0,25.130964
OECD (EI),,1971,0,899.3431,0,25.646908
OECD (EI),,1972,0,938.4442,0,27.645178
OECD (EI),,1973,0,940.6431,0,29.70708
OECD (EI),,1974,0,1031.3062,0,31.77793
OECD (EI),,1975,0,1032.5269,0,32.014915
OECD (EI),,1976,0,996.2169,0,35.52575
OECD (EI),,1977,0,1003.2495,0,37.300194
OECD (EI),,1978,0.003,1075.0232,0,39.319733
OECD (EI),,1979,0.006,1121.1904,0,41.597313
OECD (EI),,1980,0.0105,1114.3158,0,43.401985
OECD (EI),,1981,0.0105,1131.1296,0,44.804237
OECD (EI),,1982,0.0185,1161.7495,0,52.409256
OECD (EI),,1983,0.03279495,1213.0789,0.003,57.27887
OECD (EI),,1984,0.044755556,1216.329,0.006311111,65.03136
OECD (EI),,1985,0.064220205,1215.0127,0.011747475,66.87732
OECD (EI),,1986,0.13883132,1209.2454,0.015183838,73.405876
OECD (EI),,1987,0.19537677,1211.177,0.01060303,79.710106
OECD (EI),,1988,0.3315798,1226.2461,0.01019596,82.158
OECD (EI),,1989,2.6497767,1194.1617,0.26222324,91.70866
OECD (EI),,1990,3.5981371,1232.8625,0.38624996,101.77869
OECD (EI),,1991,3.9631057,1247.3176,0.5032229,106.761894
OECD (EI),,1992,4.5120287,1234.3362,0.46357912,114.50898
OECD (EI),,1993,5.392133,1310.8732,0.5526695,119.14004
OECD (EI),,1994,6.5418224,1268.2263,0.5919649,122.31996
OECD (EI),,1995,7.1438384,1355.4312,0.63084066,124.58623
OECD (EI),,1996,8.213572,1391.5278,0.68412936,127.543564
OECD (EI),,1997,10.799351,1416.8943,0.7325302,134.87463
OECD (EI),,1998,14.427535,1383.4438,0.79169136,139.1984
OECD (EI),,1999,19.18766,1396.7095,0.88201725,142.89484
OECD (EI),,2000,28.925018,1400.9427,1.0143137,146.6192
OECD (EI),,2001,34.946808,1299.1776,1.3587534,151.38397
OECD (EI),,2002,48.728584,1322.6084,1.7113976,164.16138
OECD (EI),,2003,58.836582,1298.979,2.1410785,172.2768
OECD (EI),,2004,77.974144,1329.9746,2.8337533,186.42825
OECD (EI),,2005,95.360374,1341.8184,4.024476,202.12547
OECD (EI),,2006,118.57733,1365.4841,5.547741,212.07332
OECD (EI),,2007,151.62392,1330.1201,7.5070214,226.14325
OECD (EI),,2008,190.10593,1385.6204,12.293462,235.05643
OECD (EI),,2009,228.15358,1368.5773,20.45548,245.10861
OECD (EI),,2010,269.87213,1406.7097,32.57333,267.19852
OECD (EI),,2011,332.02225,1443.6885,60.964016,278.5215
OECD (EI),,2012,384.0504,1448.5443,92.26842,301.0808
OECD (EI),,2013,444.33395,1466.0088,120.60597,318.8538
OECD (EI),,2014,479.7788,1444.5282,159.09132,335.75238
OECD (EI),,2015,560.5542,1431.5704,195.04437,355.75327
OECD (EI),,2016,609.0898,1459.122,229.44373,357.18436
OECD (EI),,2017,700.10504,1455.5743,278.26923,365.48984
OECD (EI),,2018,747.16797,1488.8727,324.33597,375.44675
OECD (EI),,2019,833.0523,1454.8772,375.9051,381.2048
OECD (EI),,2020,938.1752,1495.3005,450.07098,388.2298
OECD (EI),,2021,976.46936,1449.6444,536.62244,405.5427
OECD (EI),,2022,1094.1493,1394.7919,655.1415,400.14615
OECD (EI),,2023,1149.3724,1385.4923,755.2502,385.8545
OECD (Ember),,2000,28.7,1392.1,0.99,154.23999
OECD (Ember),,2001,34.77,1293.69,1.32,146.76
OECD (Ember),,2002,48.59,1314.78,1.64,159.20999
OECD (Ember),,2003,58.79,1292.51,2.01,169.03
OECD (Ember),,2004,77.85,1325.57,2.66,182.78
OECD (Ember),,2005,95.15,1338.39,3.82,198.51
OECD (Ember),,2006,118.28,1360.65,5.23,208.76
OECD (Ember),,2007,151.28,1325.53,7.02,221.62001
OECD (Ember),,2008,189.55,1380.05,11.51,230.17
OECD (Ember),,2009,227.66,1363.42,19.26,239.93001
OECD (Ember),,2010,269.48,1400.59,30.89,262.92
OECD (Ember),,2011,331.3,1440.52,59,272.34
OECD (Ember),,2012,382.65,1446.03,87.9,292.24
OECD (Ember),,2013,442.57,1469.25,113.99,308.83
OECD (Ember),,2014,478.02,1445.29,159.28,326.22
OECD (Ember),,2015,558.63,1433.1,195.06,345.81
OECD (Ember),,2016,606.65,1458.66,229.35,346.61
OECD (Ember),,2017,697.25,1458.01,278.14,357.59
OECD (Ember),,2018,744.01,1488.64,324.82,365.1
OECD (Ember),,2019,831.97,1452.5,376.02,371.66998
OECD (Ember),,2020,933.91,1491.17,449.15,378.03998
OECD (Ember),,2021,968.02,1447.57,542.31,391.7
OECD (Ember),,2022,1088.72,1390.85,659.3,390.24
OECD (Ember),,2023,1134.79,1371.26,754.58,381.55
Oceania,,1974,0,29.062809,0,2.5080576
Oceania,,1975,0,31.551437,0,2.5951629
Oceania,,1976,0,29.65285,0,2.538847
Oceania,,1977,0,28.264153,0,2.4070048
Oceania,,1978,0,30.334946,0,2.4061627
Oceania,,1979,0,32.68949,0,2.295584
Oceania,,1980,0,32.831245,0,2.3564787
Oceania,,1981,0,33.546143,0,2.342584
Oceania,,1982,0,31.074375,0,2.4843206
Oceania,,1983,0,31.875162,0,2.417384
Oceania,,1984,0,33.502716,0,2.5794313
Oceania,,1985,0,33.64837,0,2.4662082
Oceania,,1986,0,36.123497,0,2.5430346
Oceania,,1987,0,35.54235,0,2.5479002
Oceania,,1988,0,37.2971,0,2.8182828
Oceania,,1989,0,36.812527,0,3.388135
Oceania,,1990,0,37.9448,0,3.7124426
Oceania,,1991,0,38.547966,0.00545,3.8413293
Oceania,,1992,0.000690909,37.034164,0.0121,3.739322
Oceania,,1993,0.002985859,39.879898,0.0146,3.8880854
Oceania,,1994,0.0065101013,41.98708,0.0174,3.7711425
Oceania,,1995,0.0080101015,43.165756,0.02115,3.8500617
Oceania,,1996,0.015326263,42.15143,0.0256,3.8979518
Oceania,,1997,0.021093557,39.210663,0.03065,4.0434327
Oceania,,1998,0.040069696,41.117332,0.0356,4.3889103
Oceania,,1999,0.08199293,39.201035,0.0406,4.689716
Oceania,,2000,0.26,42.59,0.05,4.63
Oceania,,2001,0.44,39.47,0.05,4.33
Oceania,,2002,0.69,42.59,0.06,4.63
Oceania,,2003,0.85,41.379997,0.06,5.01
Oceania,,2004,1.1700001,44.469997,0.07,6.27
Oceania,,2005,1.93,40.35,0.08,7.96
Oceania,,2006,2.81,40.010002,0.1,8.280001
Oceania,,2007,3.82,38.47,0.11,8.860001
Oceania,,2008,4.56,36,0.14,8.85
Oceania,,2009,5.95,38.59,0.29,8.58
Oceania,,2010,6.67,40.07,0.98,9.18
Oceania,,2011,8.42,46.48,2.05,9.54
Oceania,,2012,9.849999,41.84,2.42,10.190001
Oceania,,2013,11.320001,44.039997,3.8799999,10.66
Oceania,,2014,12.04,40.45,5,11.68
Oceania,,2015,14.25,40.31,6.3199997,12.37
Oceania,,2016,15.42,45.219997,7.64,12.42
Oceania,,2017,15.33,40.28,9.18,12.37
Oceania,,2018,18.36,45.2,12.66,12.32
Oceania,,2019,21.759998,41.29,18.72,12.31
Oceania,,2020,24.94,40.26,24.32,12.469999
Oceania,,2021,29.48,41.739998,31.78,13.48
Oceania,,2022,34.6,44.79,39.449997,13.09
Oceania,,1965,,17.708536,0,1.644
Oceania,,1966,,18.150476,0,1.643
Oceania,,1967,,18.826645,0,1.4239999
Oceania,,1968,,19.723782,0,1.5769999
Oceania,,1969,,20.3204,0,1.608
Oceania,,1970,,22.841106,0,1.534
Oceania,,1971,,25.901428,0,1.519
Oceania,,1972,,26.81792,0,1.537
Oceania,,1973,,27.38251,0,1.5810001
Oceania (Ember),,2000,0.26,42.59,0.05,4.63
Oceania (Ember),,2001,0.44,39.47,0.05,4.33
Oceania (Ember),,2002,0.69,42.59,0.06,4.63
Oceania (Ember),,2003,0.85,41.38,0.06,5.01
Oceania (Ember),,2004,1.17,44.47,0.07,6.27
Oceania (Ember),,2005,1.93,40.35,0.08,7.96
Oceania (Ember),,2006,2.81,40.01,0.1,8.280001
Oceania (Ember),,2007,3.82,38.47,0.11,8.860001
Oceania (Ember),,2008,4.56,36,0.14,8.85
Oceania (Ember),,2009,5.95,38.59,0.29,8.58
Oceania (Ember),,2010,6.67,40.07,0.98,9.18
Oceania (Ember),,2011,8.42,46.48,2.05,9.54
Oceania (Ember),,2012,9.85,41.84,2.42,10.190001
Oceania (Ember),,2013,11.32,44.04,3.88,10.66
Oceania (Ember),,2014,12.04,40.45,5,11.68
Oceania (Ember),,2015,14.25,40.31,6.32,12.37
Oceania (Ember),,2016,15.42,45.22,7.64,12.42
Oceania (Ember),,2017,15.33,40.28,9.18,12.37
Oceania (Ember),,2018,18.36,45.2,12.66,12.32
Oceania (Ember),,2019,21.76,41.29,18.72,12.309999
Oceania (Ember),,2020,24.94,40.26,24.32,12.469999
Oceania (Ember),,2021,29.48,41.74,31.78,13.48
Oceania (Ember),,2022,34.6,44.79,39.45,13.09
Oceania (Ember),,2023,36.66,43.56,47.59,12.96
Oman,OMN,1971,0,,0,0
Oman,OMN,1972,0,,0,0
Oman,OMN,1973,0,,0,0
Oman,OMN,1974,0,,0,0
Oman,OMN,1975,0,,0,0
Oman,OMN,1976,0,,0,0
Oman,OMN,1977,0,,0,0
Oman,OMN,1978,0,,0,0
Oman,OMN,1979,0,,0,0
Oman,OMN,1980,0,0,0,0
Oman,OMN,1981,0,0,0,0
Oman,OMN,1982,0,0,0,0
Oman,OMN,1983,0,0,0,0
Oman,OMN,1984,0,0,0,0
Oman,OMN,1985,0,0,0,0
Oman,OMN,1986,0,0,0,0
Oman,OMN,1987,0,0,0,0
Oman,OMN,1988,0,0,0,0
Oman,OMN,1989,0,0,0,0
Oman,OMN,1990,0,0,0,0
Oman,OMN,1991,0,0,0,0
Oman,OMN,1992,0,0,0,0
Oman,OMN,1993,0,0,0,0
Oman,OMN,1994,0,0,0,0
Oman,OMN,1995,0,0,0,0
Oman,OMN,1996,0,0,0,0
Oman,OMN,1997,0,0,0,0
Oman,OMN,1998,0,0,0,0
Oman,OMN,1999,0,0,0,0
Oman,OMN,2000,0,0,0,0
Oman,OMN,2001,0,0,0,0
Oman,OMN,2002,0,0,0,0
Oman,OMN,2003,0,0,0,0
Oman,OMN,2004,0,0,0,0
Oman,OMN,2005,0,0,0,0
Oman,OMN,2006,0,0,0,0
Oman,OMN,2007,0,0,0,0
Oman,OMN,2008,0,0,0,0
Oman,OMN,2009,0,0,0,0
