Entity,Code,Year,Oil consumption - TWh
Western Africa (EI),,1974,95.69809
Western Africa (EI),,1975,104.71868
Western Africa (EI),,1976,116.04057
Western Africa (EI),,1977,129.7509
Western Africa (EI),,1978,139.18115
Western Africa (EI),,1979,148.82877
Western Africa (EI),,1980,159.16484
Western Africa (EI),,1981,176.74379
Western Africa (EI),,1982,186.70816
Western Africa (EI),,1983,174.63358
Western Africa (EI),,1984,159.49275
Western Africa (EI),,1985,166.45013
Western Africa (EI),,1986,153.99081
Western Africa (EI),,1987,164.75285
Western Africa (EI),,1988,171.25171
Western Africa (EI),,1989,176.0295
Western Africa (EI),,1990,170.81978
Western Africa (EI),,1991,182.37506
Western Africa (EI),,1992,199.34224
Western Africa (EI),,1993,197.3393
Western Africa (EI),,1994,197.71223
Western Africa (EI),,1995,200.069
Western Africa (EI),,1996,211.06271
Western Africa (EI),,1997,211.14369
Western Africa (EI),,1998,213.46274
Western Africa (EI),,1999,225.93132
Western Africa (EI),,2000,223.75699
Western Africa (EI),,2001,232.82518
Western Africa (EI),,2002,246.87498
Western Africa (EI),,2003,242.23463
Western Africa (EI),,2004,251.0512
Western Africa (EI),,2005,265.33713
Western Africa (EI),,2006,245.43436
Western Africa (EI),,2007,251.7501
Western Africa (EI),,2008,283.74332
Western Africa (EI),,2009,284.86594
Western Africa (EI),,2010,302.15277
Western Africa (EI),,2011,303.29242
Western Africa (EI),,2012,320.23676
Western Africa (EI),,2013,330.57214
Western Africa (EI),,2014,307.40265
Western Africa (EI),,2015,313.08087
Western Africa (EI),,2016,348.82306
Western Africa (EI),,2017,381.03128
Western Africa (EI),,2018,443.64407
Western Africa (EI),,2019,450.63898
Western Africa (EI),,2020,442.95053
Western Africa (EI),,2021,485.94165
Western Africa (EI),,2022,506.0239
Western Africa (EI),,2023,490.33008
World,OWID_WRL,1965,18012.52
World,OWID_WRL,1966,19427.398
World,OWID_WRL,1967,20779.828
World,OWID_WRL,1968,22511.285
World,OWID_WRL,1969,24446.174
World,OWID_WRL,1970,26672.713
World,OWID_WRL,1971,28117.908
World,OWID_WRL,1972,30331.375
World,OWID_WRL,1973,32722.135
World,OWID_WRL,1974,32224.648
World,OWID_WRL,1975,31992.346
World,OWID_WRL,1976,34059.953
World,OWID_WRL,1977,35189.734
World,OWID_WRL,1978,36703.98
World,OWID_WRL,1979,37182.266
World,OWID_WRL,1980,35561.332
World,OWID_WRL,1981,34295.703
World,OWID_WRL,1982,33270.605
World,OWID_WRL,1983,33099.758
World,OWID_WRL,1984,33624.367
World,OWID_WRL,1985,33686.312
World,OWID_WRL,1986,34717.92
World,OWID_WRL,1987,35513.047
World,OWID_WRL,1988,36628.914
World,OWID_WRL,1989,37209.367
World,OWID_WRL,1990,37608
World,OWID_WRL,1991,37688.625
World,OWID_WRL,1992,38192.87
World,OWID_WRL,1993,38024.57
World,OWID_WRL,1994,38852.32
World,OWID_WRL,1995,39431.895
World,OWID_WRL,1996,40326.613
World,OWID_WRL,1997,41422.08
World,OWID_WRL,1998,41583.832
World,OWID_WRL,1999,42266.777
World,OWID_WRL,2000,42983.43
World,OWID_WRL,2001,43366.16
World,OWID_WRL,2002,43650.734
World,OWID_WRL,2003,44580.05
World,OWID_WRL,2004,46367.14
World,OWID_WRL,2005,46965.55
World,OWID_WRL,2006,47468.766
World,OWID_WRL,2007,48022.76
World,OWID_WRL,2008,47628.992
World,OWID_WRL,2009,46566.066
World,OWID_WRL,2010,48058.23
World,OWID_WRL,2011,48400.316
World,OWID_WRL,2012,49164.34
World,OWID_WRL,2013,49654.363
World,OWID_WRL,2014,50011.83
World,OWID_WRL,2015,50977.21
World,OWID_WRL,2016,52060.85
World,OWID_WRL,2017,52978.8
World,OWID_WRL,2018,53521.387
World,OWID_WRL,2019,53618.926
World,OWID_WRL,2020,48745.684
World,OWID_WRL,2021,51530.492
World,OWID_WRL,2022,53226.84
World,OWID_WRL,2023,54564
